year,Region,Region_Desc,Management_Area,Number_Fish,Landed_Weight_lbs,Species_Code,Species_Name
2005,4,Westward Region,M,216988,1500680,430,coho_salmon
2005,4,Westward Region,M,9428733,30278841,440,pink_salmon
2005,4,Westward Region,M,785009,5209761,450,chum_salmon
2006,0,,9,,0,410,chinook_salmon
2006,0,,9,,3441,420,sockeye_salmon
2006,0,,9,,0,440,pink_salmon
2006,0,,9,,0,450,chum_salmon
2006,1,Southeastern Region,A,66197,944336.41,410,chinook_salmon
2006,1,Southeastern Region,A,706561,3875943.68,420,sockeye_salmon
2006,1,Southeastern Region,A,687931,5062534.88,430,coho_salmon
2006,1,Southeastern Region,A,3804819,14583099.33,440,pink_salmon
2006,1,Southeastern Region,A,4685390,39372469.06,450,chum_salmon
2006,1,Southeastern Region,B,73200,1156283.5,410,chinook_salmon
2006,1,Southeastern Region,B,424071,2539751.05,420,sockeye_salmon
2006,1,Southeastern Region,B,299206,2062097.65,430,coho_salmon
2006,1,Southeastern Region,B,2858795,12543298.4,440,pink_salmon
2006,1,Southeastern Region,B,2924175,31836542.5,450,chum_salmon
2006,1,Southeastern Region,C,66407,978282.78,410,chinook_salmon
2006,1,Southeastern Region,C,173217,989165.25,420,sockeye_salmon
2006,1,Southeastern Region,C,329925,2241694.48,430,coho_salmon
2006,1,Southeastern Region,C,1284414,5333318.1,440,pink_salmon
2006,1,Southeastern Region,C,1342632,13607533.4,450,chum_salmon
2006,1,Southeastern Region,D,157030,2382962.69,410,chinook_salmon
2006,1,Southeastern Region,D,29647,150840.62,420,sockeye_salmon
2006,1,Southeastern Region,D,770745,4907501.12,430,coho_salmon
2006,1,Southeastern Region,D,3747383,14489518.37,440,pink_salmon
2006,1,Southeastern Region,D,4603083,40159050.59,450,chum_salmon
2006,2,Central Region,E,31634,645630.25,410,chinook_salmon
2006,2,Central Region,E,2524501,14116034,420,sockeye_salmon
2006,2,Central Region,E,763720,6823643,430,coho_salmon
2006,2,Central Region,E,21722036,78288201,440,pink_salmon
2006,2,Central Region,E,2181580,19008114,450,chum_salmon
2006,2,Central Region,H,18781,362250.5,410,chinook_salmon
2006,2,Central Region,H,2397349,12110677.3,420,sockeye_salmon
2006,2,Central Region,H,210022,1370423.7,430,coho_salmon
2006,2,Central Region,H,1876646,6984227.5,440,pink_salmon
2006,2,Central Region,H,136754,1090141.25,450,chum_salmon
2006,2,Central Region,T,106962,1795876.3,410,chinook_salmon
2006,2,Central Region,T,28493355,164499651,420,sockeye_salmon
2006,2,Central Region,T,79465,510642,430,coho_salmon
2006,2,Central Region,T,145595,541926,440,pink_salmon
2006,2,Central Region,T,2243659,13806909,450,chum_salmon
2006,3,A-Y-K Region,W,25212,345548.73,410,chinook_salmon
2006,3,A-Y-K Region,W,149419,948906.19,420,sockeye_salmon
2006,3,A-Y-K Region,W,226091,1415670.1,430,coho_salmon
2006,3,A-Y-K Region,W,,4,440,pink_salmon
2006,3,A-Y-K Region,W,98568,658303.62,450,chum_salmon
2006,3,A-Y-K Region,X,,0,410,chinook_salmon
2006,3,A-Y-K Region,X,,,420,sockeye_salmon
2006,3,A-Y-K Region,X,,,440,pink_salmon
2006,3,A-Y-K Region,X,,1041033,450,chum_salmon
2006,3,A-Y-K Region,Y,45255,857035.7,410,chinook_salmon
2006,3,A-Y-K Region,Y,53805,333297,430,coho_salmon
2006,3,A-Y-K Region,Y,190956,1352152.7,450,chum_salmon
2006,3,A-Y-K Region,Z,,290,410,chinook_salmon
2006,3,A-Y-K Region,Z,,23,420,sockeye_salmon
2006,3,A-Y-K Region,Z,,869427,430,coho_salmon
2006,3,A-Y-K Region,Z,,68500,450,chum_salmon
2006,4,Westward Region,K,20383,210432,410,chinook_salmon
2006,4,Westward Region,K,1585630,8094960,420,sockeye_salmon
2006,4,Westward Region,K,556310,4338577,430,coho_salmon
2006,4,Westward Region,K,31694492,117387990,440,pink_salmon
2006,4,Westward Region,K,1082132,9101442,450,chum_salmon
2006,4,Westward Region,L,,39572,410,chinook_salmon
2006,4,Westward Region,L,,5848984,420,sockeye_salmon
2006,4,Westward Region,L,,292032,430,coho_salmon
2006,4,Westward Region,L,,1403428,440,pink_salmon
2006,4,Westward Region,L,,450686,450,chum_salmon
2006,4,Westward Region,M,13306,182292,410,chinook_salmon
2006,4,Westward Region,M,4231436,24385193,420,sockeye_salmon
2006,4,Westward Region,M,264063,1741101,430,coho_salmon
2006,4,Westward Region,M,5320037,18062149,440,pink_salmon
2006,4,Westward Region,M,1319703,9872947,450,chum_salmon
2007,1,Southeastern Region,A,61384,837713.1,410,chinook_salmon
2007,1,Southeastern Region,A,646482,4094275.83,420,sockeye_salmon
2007,1,Southeastern Region,A,500457,3216131.95,430,coho_salmon
2007,1,Southeastern Region,A,5592651,19833521.18,440,pink_salmon
2007,1,Southeastern Region,A,3343815,25694254.2,450,chum_salmon
2007,1,Southeastern Region,B,81386,1250237.7,410,chinook_salmon
2007,1,Southeastern Region,B,1038173,6629122.65,420,sockeye_salmon
2007,1,Southeastern Region,B,537195,3378307.35,430,coho_salmon
2007,1,Southeastern Region,B,26855594,98602920.85,440,pink_salmon
2007,1,Southeastern Region,B,3085619,27984217.9,450,chum_salmon
2007,1,Southeastern Region,C,58391,853127.59,410,chinook_salmon
2007,1,Southeastern Region,C,195541,1288418.67,420,sockeye_salmon
2007,1,Southeastern Region,C,285669,1790669.85,430,coho_salmon
2007,1,Southeastern Region,C,6580020,23092593.75,440,pink_salmon
2007,1,Southeastern Region,C,865588,7661279.39,450,chum_salmon
2007,1,Southeastern Region,D,152878,2252244.14,410,chinook_salmon
2007,1,Southeastern Region,D,24606,141570.4,420,sockeye_salmon
2007,1,Southeastern Region,D,735110,4424302.59,430,coho_salmon
2007,1,Southeastern Region,D,5856474,19915257.42,440,pink_salmon
2007,1,Southeastern Region,D,2122785,15755840.75,450,chum_salmon
2007,2,Central Region,E,41132,896308,410,chinook_salmon
2007,2,Central Region,E,3231202,20237471.94,420,sockeye_salmon
2007,2,Central Region,E,328980,2810912.5,430,coho_salmon
2007,2,Central Region,E,63436742,213346299,440,pink_salmon
2007,2,Central Region,E,3579068,24798803.01,450,chum_salmon
2007,2,Central Region,H,18160,368550.85,410,chinook_salmon
2007,2,Central Region,H,3687116,22559336.4,420,sockeye_salmon
2007,2,Central Region,H,184389,1184290,430,coho_salmon
2007,2,Central Region,H,434778,1455826,440,pink_salmon
2007,2,Central Region,H,79394,579603,450,chum_salmon
2007,2,Central Region,T,63121,847279.48,410,chinook_salmon
2007,2,Central Region,T,29773309,173334353.3,420,sockeye_salmon
2007,2,Central Region,T,52037,334875,430,coho_salmon
2007,2,Central Region,T,937,3266,440,pink_salmon
2007,2,Central Region,T,1939714,11750484.33,450,chum_salmon
2007,3,A-Y-K Region,W,23185,327642,410,chinook_salmon
2007,3,A-Y-K Region,W,154474,1012658,420,sockeye_salmon
2007,3,A-Y-K Region,W,191013,1383571,430,coho_salmon
2007,3,A-Y-K Region,W,,9,440,pink_salmon
2007,3,A-Y-K Region,W,84105,573071,450,chum_salmon
2007,3,A-Y-K Region,X,,0,410,chinook_salmon
2007,3,A-Y-K Region,X,,,430,coho_salmon
2007,3,A-Y-K Region,X,,0,440,pink_salmon
2007,3,A-Y-K Region,X,,1209842,450,chum_salmon
2007,3,A-Y-K Region,Y,33340,597038.1,410,chinook_salmon
2007,3,A-Y-K Region,Y,43207,324572,430,coho_salmon
2007,3,A-Y-K Region,Y,250911,1678152.5,450,chum_salmon
2007,3,A-Y-K Region,Z,,206,410,chinook_salmon
2007,3,A-Y-K Region,Z,,8450,420,sockeye_salmon
2007,3,A-Y-K Region,Z,,1002308,430,coho_salmon
2007,3,A-Y-K Region,Z,,10537,440,pink_salmon
2007,3,A-Y-K Region,Z,,172445,450,chum_salmon
2007,4,Westward Region,K,17248,163764,410,chinook_salmon
2007,4,Westward Region,K,2014208,11375446,420,sockeye_salmon
2007,4,Westward Region,K,356613,2630855,430,coho_salmon
2007,4,Westward Region,K,24811976,90191805,440,pink_salmon
2007,4,Westward Region,K,728927,5666693,450,chum_salmon
2007,4,Westward Region,L,,30281,410,chinook_salmon
2007,4,Westward Region,L,834547,5809194,420,sockeye_salmon
2007,4,Westward Region,L,73277,543769,430,coho_salmon
2007,4,Westward Region,L,2019748,7388012,440,pink_salmon
2007,4,Westward Region,L,78553,648363,450,chum_salmon
2007,4,Westward Region,M,12933,166327,410,chinook_salmon
2007,4,Westward Region,M,5860703,33020696,420,sockeye_salmon
2007,4,Westward Region,M,220824,1479849,430,coho_salmon
2007,4,Westward Region,M,8461412,30882941,440,pink_salmon
2007,4,Westward Region,M,862143,6146741,450,chum_salmon
2008,1,Southeastern Region,A,42266,589434.24,410,chinook_salmon
2008,1,Southeastern Region,A,256290,1616374.25,420,sockeye_salmon
2008,1,Southeastern Region,A,573443,4741138.67,430,coho_salmon
2008,1,Southeastern Region,A,247813,932071.54,440,pink_salmon
2008,1,Southeastern Region,A,3586688,31141643.19,450,chum_salmon
2008,1,Southeastern Region,B,49634,781655.85,410,chinook_salmon
2008,1,Southeastern Region,B,106166,653115.05,420,sockeye_salmon
2008,1,Southeastern Region,B,696979,5513474.2,430,coho_salmon
2008,1,Southeastern Region,B,12220152,44695241.15,440,pink_salmon
2008,1,Southeastern Region,B,1924623,17483874.62,450,chum_salmon
2008,1,Southeastern Region,C,40204,607597.43,410,chinook_salmon
2008,1,Southeastern Region,C,70156,457618.71,420,sockeye_salmon
2008,1,Southeastern Region,C,326266,2696656.89,430,coho_salmon
2008,1,Southeastern Region,C,1604247,5923366.85,440,pink_salmon
2008,1,Southeastern Region,C,322596,2981778.46,450,chum_salmon
2008,1,Southeastern Region,D,113645,1725714.83,410,chinook_salmon
2008,1,Southeastern Region,D,3690,19899.54,420,sockeye_salmon
2008,1,Southeastern Region,D,783941,6042390.3,430,coho_salmon
2008,1,Southeastern Region,D,1902139,7247753.81,440,pink_salmon
2008,1,Southeastern Region,D,3219181,26307879.3,450,chum_salmon
2008,2,Central Region,E,12407,264838,410,chinook_salmon
2008,2,Central Region,E,1301040,8003961,420,sockeye_salmon
2008,2,Central Region,E,550629,5234445,430,coho_salmon
2008,2,Central Region,E,42353653,143619751.7,440,pink_salmon
2008,2,Central Region,E,5076135,39373320.75,450,chum_salmon
2008,2,Central Region,H,13626,316873.75,410,chinook_salmon
2008,2,Central Region,H,2801024,16115027.85,420,sockeye_salmon
2008,2,Central Region,H,175459,1230835.55,430,coho_salmon
2008,2,Central Region,H,675416,2446856.5,440,pink_salmon
2008,2,Central Region,H,226446,1820598,450,chum_salmon
2008,2,Central Region,T,25006,383371,410,chinook_salmon
2008,2,Central Region,T,27678466,159886551,420,sockeye_salmon
2008,2,Central Region,T,117053,753656,430,coho_salmon
2008,2,Central Region,T,285424,1013271.7,440,pink_salmon
2008,2,Central Region,T,1259761,7831280,450,chum_salmon
2008,3,A-Y-K Region,W,24378,308052,410,chinook_salmon
2008,3,A-Y-K Region,W,113198,754187,420,sockeye_salmon
2008,3,A-Y-K Region,W,262641,1842814,430,coho_salmon
2008,3,A-Y-K Region,W,,63,440,pink_salmon
2008,3,A-Y-K Region,W,101341,703706,450,chum_salmon
2008,3,A-Y-K Region,X,,0,410,chinook_salmon
2008,3,A-Y-K Region,X,,0,420,sockeye_salmon
2008,3,A-Y-K Region,X,,0,430,coho_salmon
2008,3,A-Y-K Region,X,,1684,440,pink_salmon
2008,3,A-Y-K Region,X,,1540238,450,chum_salmon
2008,3,A-Y-K Region,Y,4643,65558,410,chinook_salmon
2008,3,A-Y-K Region,Y,,24,420,sockeye_salmon
2008,3,A-Y-K Region,Y,33359,225099,430,coho_salmon
2008,3,A-Y-K Region,Y,,46564,440,pink_salmon
2008,3,A-Y-K Region,Y,235637,1616146,450,chum_salmon
2008,3,A-Y-K Region,Z,,970,410,chinook_salmon
2008,3,A-Y-K Region,Z,,889,420,sockeye_salmon
2008,3,A-Y-K Region,Z,,856090,430,coho_salmon
2008,3,A-Y-K Region,Z,,190654,440,pink_salmon
2008,3,A-Y-K Region,Z,,172844,450,chum_salmon
2008,4,Westward Region,K,17252,139188,410,chinook_salmon
2008,4,Westward Region,K,1821656,10076736,420,sockeye_salmon
2008,4,Westward Region,K,301474,2436462,430,coho_salmon
2008,4,Westward Region,K,8788655,32531932,440,pink_salmon
2008,4,Westward Region,K,908035,7639121,450,chum_salmon
2008,4,Westward Region,L,970,14808,410,chinook_salmon
2008,4,Westward Region,L,687270,4734436,420,sockeye_salmon
2008,4,Westward Region,L,161536,1290277,430,coho_salmon
2008,4,Westward Region,L,2389958,8192350,440,pink_salmon
2008,4,Westward Region,L,209325,1726108,450,chum_salmon
2008,4,Westward Region,M,6178,102638,410,chinook_salmon
2008,4,Westward Region,M,4255334,23544169,420,sockeye_salmon
2008,4,Westward Region,M,352892,2477794,430,coho_salmon
2008,4,Westward Region,M,13530667,46274459,440,pink_salmon
2008,4,Westward Region,M,991868,7146848,450,chum_salmon
2009,0,,9,,35490,420,sockeye_salmon
2009,0,,9,,2015,450,chum_salmon
2009,1,Southeastern Region,A,49602,649474.37,410,chinook_salmon
2009,1,Southeastern Region,A,430703,2520222.66,420,sockeye_salmon
2009,1,Southeastern Region,A,513522,3644530.58,430,coho_salmon
2009,1,Southeastern Region,A,6879169,22227340.29,440,pink_salmon
2009,1,Southeastern Region,A,3657182,25342656.5,450,chum_salmon
2009,1,Southeastern Region,B,64204,985005.41,410,chinook_salmon
2009,1,Southeastern Region,B,309135,1790788.3,420,sockeye_salmon
2009,1,Southeastern Region,B,834845,5272169.99,430,coho_salmon
2009,1,Southeastern Region,B,23494359,74015923.02,440,pink_salmon
2009,1,Southeastern Region,B,2343371,20147051.84,450,chum_salmon
2009,1,Southeastern Region,C,30171,416306.68,410,chinook_salmon
2009,1,Southeastern Region,C,173985,1118264.43,420,sockeye_salmon
2009,1,Southeastern Region,C,433248,2773706.33,430,coho_salmon
2009,1,Southeastern Region,C,3913548,12186395.96,440,pink_salmon
2009,1,Southeastern Region,C,750286,6285018.4,450,chum_salmon
2009,1,Southeastern Region,D,126498,1741616.95,410,chinook_salmon
2009,1,Southeastern Region,D,11926,66722.91,420,sockeye_salmon
2009,1,Southeastern Region,D,840144,4992032.14,430,coho_salmon
2009,1,Southeastern Region,D,3814354,11980015.39,440,pink_salmon
2009,1,Southeastern Region,D,2923237,19541569.57,450,chum_salmon
2009,2,Central Region,E,10752,185951,410,chinook_salmon
2009,2,Central Region,E,1919185,11901446.55,420,sockeye_salmon
2009,2,Central Region,E,300615,2655008,430,coho_salmon
2009,2,Central Region,E,19001363,57156884.15,440,pink_salmon
2009,2,Central Region,E,3222176,24243519.25,450,chum_salmon
2009,2,Central Region,H,8887,154416.35,410,chinook_salmon
2009,2,Central Region,H,2307395,13866656.05,420,sockeye_salmon
2009,2,Central Region,H,156159,1020527.2,430,coho_salmon
2009,2,Central Region,H,1204321,3755195,440,pink_salmon
2009,2,Central Region,H,157151,1181451,450,chum_salmon
2009,2,Central Region,T,31579,469535,410,chinook_salmon
2009,2,Central Region,T,30924330,183434105,420,sockeye_salmon
2009,2,Central Region,T,59440,385357,430,coho_salmon
2009,2,Central Region,T,514,1660,440,pink_salmon
2009,2,Central Region,T,1325250,8282547,450,chum_salmon
2009,3,A-Y-K Region,W,22563,296373,410,chinook_salmon
2009,3,A-Y-K Region,W,170885,1107449,420,sockeye_salmon
2009,3,A-Y-K Region,W,163467,1232864,430,coho_salmon
2009,3,A-Y-K Region,W,28,39,440,pink_salmon
2009,3,A-Y-K Region,W,187845,1294071,450,chum_salmon
2009,3,A-Y-K Region,X,,0,410,chinook_salmon
2009,3,A-Y-K Region,X,,0,420,sockeye_salmon
2009,3,A-Y-K Region,X,,0,430,coho_salmon
2009,3,A-Y-K Region,X,,0,440,pink_salmon
2009,3,A-Y-K Region,X,,1505734,450,chum_salmon
2009,3,A-Y-K Region,Y,4035,4194,410,chinook_salmon
2009,3,A-Y-K Region,Y,,52351,430,coho_salmon
2009,3,A-Y-K Region,Y,185272,1200330.02,450,chum_salmon
2009,3,A-Y-K Region,Z,,0,410,chinook_salmon
2009,3,A-Y-K Region,Z,,583,420,sockeye_salmon
2009,3,A-Y-K Region,Z,,679416,430,coho_salmon
2009,3,A-Y-K Region,Z,,46698,440,pink_salmon
2009,3,A-Y-K Region,Z,,240502,450,chum_salmon
2009,4,Westward Region,K,7268,66847,410,chinook_salmon
2009,4,Westward Region,K,1728360,9849987,420,sockeye_salmon
2009,4,Westward Region,K,291573,1929089,430,coho_salmon
2009,4,Westward Region,K,27649940,91576900,440,pink_salmon
2009,4,Westward Region,K,955813,7381077,450,chum_salmon
2009,4,Westward Region,L,3319,31957,410,chinook_salmon
2009,4,Westward Region,L,1198105,8262133,420,sockeye_salmon
2009,4,Westward Region,L,110373,732346,430,coho_salmon
2009,4,Westward Region,L,1408339,4502661,440,pink_salmon
2009,4,Westward Region,L,256425,1922531,450,chum_salmon
2009,4,Westward Region,M,9064,144441,410,chinook_salmon
2009,4,Westward Region,M,4155644,24617658,420,sockeye_salmon
2009,4,Westward Region,M,316566,2098663,430,coho_salmon
2009,4,Westward Region,M,9822112,31659813,440,pink_salmon
2009,4,Westward Region,M,1792971,12434939,450,chum_salmon
2009,,,,,12,410,chinook_salmon
2009,,,,,1849,420,sockeye_salmon
2009,,,,,297,430,coho_salmon
2009,,,,,256,440,pink_salmon
2009,,,,,192,450,chum_salmon
2010,1,Southeastern Region,A,32130,430983.89,410,chinook_salmon
2010,1,Southeastern Region,A,343391,2028182.44,420,sockeye_salmon
2010,1,Southeastern Region,A,605533,4748239.55,430,coho_salmon
2010,1,Southeastern Region,A,1250752,4858324.84,440,pink_salmon
2010,1,Southeastern Region,A,2861027,22759176.1,450,chum_salmon
2010,1,Southeastern Region,B,63510,1013749.41,410,chinook_salmon
2010,1,Southeastern Region,B,198666,1169571.11,420,sockeye_salmon
2010,1,Southeastern Region,B,584179,4572663.54,430,coho_salmon
2010,1,Southeastern Region,B,12632026,56227265.31,440,pink_salmon
2010,1,Southeastern Region,B,3338596,30101040.84,450,chum_salmon
2010,1,Southeastern Region,C,35940,501345.06,410,chinook_salmon
2010,1,Southeastern Region,C,165175,971791.58,420,sockeye_salmon
2010,1,Southeastern Region,C,517722,3900620.06,430,coho_salmon
2010,1,Southeastern Region,C,5877500,23201548.4,440,pink_salmon
2010,1,Southeastern Region,C,480147,4211316.4,450,chum_salmon
2010,1,Southeastern Region,D,132850,1841960.74,410,chinook_salmon
2010,1,Southeastern Region,D,13694,68824.95,420,sockeye_salmon
2010,1,Southeastern Region,D,880179,6270323.83,430,coho_salmon
2010,1,Southeastern Region,D,4543221,18788385.7,440,pink_salmon
2010,1,Southeastern Region,D,2796158,22004469.75,450,chum_salmon
2010,2,Central Region,E,10996,197245.7,410,chinook_salmon
2010,2,Central Region,E,2045144,12514973.6,420,sockeye_salmon
2010,2,Central Region,E,334916,2987936,430,coho_salmon
2010,2,Central Region,E,71309596,256425241.2,440,pink_salmon
2010,2,Central Region,E,4323309,29432453,450,chum_salmon
2010,2,Central Region,H,9990,206405.7,410,chinook_salmon
2010,2,Central Region,H,2925132,17902570.2,420,sockeye_salmon
2010,2,Central Region,H,209637,1378441.2,430,coho_salmon
2010,2,Central Region,H,571111,2253856,440,pink_salmon
2010,2,Central Region,H,324431,2347612.6,450,chum_salmon
2010,2,Central Region,T,33352,454480,410,chinook_salmon
2010,2,Central Region,T,29059815,169850889,420,sockeye_salmon
2010,2,Central Region,T,108978,729647,430,coho_salmon
2010,2,Central Region,T,1334119,4400033,440,pink_salmon
2010,2,Central Region,T,1001223,6093346,450,chum_salmon
2010,3,A-Y-K Region,W,19016,249698,410,chinook_salmon
2010,3,A-Y-K Region,W,202364,1379035,420,sockeye_salmon
2010,3,A-Y-K Region,W,77641,547195,430,coho_salmon
2010,3,A-Y-K Region,W,42,162,440,pink_salmon
2010,3,A-Y-K Region,W,230313,1583342.8,450,chum_salmon
2010,3,A-Y-K Region,X,,0,410,chinook_salmon
2010,3,A-Y-K Region,X,,0,420,sockeye_salmon
2010,3,A-Y-K Region,X,,0,430,coho_salmon
2010,3,A-Y-K Region,X,,0,440,pink_salmon
2010,3,A-Y-K Region,X,270343,2160264,450,chum_salmon
2010,3,A-Y-K Region,Y,,127846,410,chinook_salmon
2010,3,A-Y-K Region,Y,,13732,430,coho_salmon
2010,3,A-Y-K Region,Y,,1182524,450,chum_salmon
2010,3,A-Y-K Region,Z,,1697,410,chinook_salmon
2010,3,A-Y-K Region,Z,,726,420,sockeye_salmon
2010,3,A-Y-K Region,Z,,472939,430,coho_salmon
2010,3,A-Y-K Region,Z,,87954,440,pink_salmon
2010,3,A-Y-K Region,Z,,799927,450,chum_salmon
2010,4,Westward Region,K,14708,117414,410,chinook_salmon
2010,4,Westward Region,K,1439656,7703278,420,sockeye_salmon
2010,4,Westward Region,K,269439,2027930,430,coho_salmon
2010,4,Westward Region,K,8871051,32196841,440,pink_salmon
2010,4,Westward Region,K,734903,5639017,450,chum_salmon
2010,4,Westward Region,L,10380,104392,410,chinook_salmon
2010,4,Westward Region,L,1379785,8980934,420,sockeye_salmon
2010,4,Westward Region,L,159198,1137878,430,coho_salmon
2010,4,Westward Region,L,489781,1663985,440,pink_salmon
2010,4,Westward Region,L,581329,4437042,450,chum_salmon
2010,4,Westward Region,M,10777,149375,410,chinook_salmon
2010,4,Westward Region,M,3521357,20129209,420,sockeye_salmon
2010,4,Westward Region,M,226985,1611953,430,coho_salmon
2010,4,Westward Region,M,872303,2577752,440,pink_salmon
2010,4,Westward Region,M,1058262,7508446,450,chum_salmon
2011,0,,9,,669,420,sockeye_salmon
2011,1,Southeastern Region,A,38728,453207.23,410,chinook_salmon
2011,1,Southeastern Region,A,557709,3427364.54,420,sockeye_salmon
2011,1,Southeastern Region,A,617100,3910003.84,430,coho_salmon
2011,1,Southeastern Region,A,26108665,94665994.64,440,pink_salmon
2011,1,Southeastern Region,A,4502680,31395938.91,450,chum_salmon
2011,1,Southeastern Region,B,97214,1428039.7,410,chinook_salmon
2011,1,Southeastern Region,B,407169,2411446.48,420,sockeye_salmon
2011,1,Southeastern Region,B,450880,2737910.69,430,coho_salmon
2011,1,Southeastern Region,B,8945729,35506228.26,440,pink_salmon
2011,1,Southeastern Region,B,4387728,36698786.11,450,chum_salmon
2011,1,Southeastern Region,C,40431,527169.71,410,chinook_salmon
2011,1,Southeastern Region,C,243944,1497352.83,420,sockeye_salmon
2011,1,Southeastern Region,C,353394,2184900.8,430,coho_salmon
2011,1,Southeastern Region,C,11945124,43612562.93,440,pink_salmon
2011,1,Southeastern Region,C,626404,5054564.55,450,chum_salmon
2011,1,Southeastern Region,D,164834,2153214.94,410,chinook_salmon
2011,1,Southeastern Region,D,33623,193929.02,420,sockeye_salmon
2011,1,Southeastern Region,D,889940,4960478.67,430,coho_salmon
2011,1,Southeastern Region,D,12088769,45478492.76,440,pink_salmon
2011,1,Southeastern Region,D,1213328,8772958.69,450,chum_salmon
2011,2,Central Region,E,20462,388136.45,410,chinook_salmon
2011,2,Central Region,E,3542007,21642474.1,420,sockeye_salmon
2011,2,Central Region,E,371482,2619434,430,coho_salmon
2011,2,Central Region,E,33403424,99926115.5,440,pink_salmon
2011,2,Central Region,E,1914525,14183146.2,450,chum_salmon
2011,2,Central Region,H,11390,228993.85,410,chinook_salmon
2011,2,Central Region,H,5672067,36246565.35,420,sockeye_salmon
2011,2,Central Region,H,97012,554523.3,430,coho_salmon
2011,2,Central Region,H,396605,1152269,440,pink_salmon
2011,2,Central Region,H,161886,1079751,450,chum_salmon
2011,2,Central Region,T,36559,463863,410,chinook_salmon
2011,2,Central Region,T,22108476,134756847,420,sockeye_salmon
2011,2,Central Region,T,13742,82998,430,coho_salmon
2011,2,Central Region,T,667,2108,440,pink_salmon
2011,2,Central Region,T,702386,4501701,450,chum_salmon
2011,3,A-Y-K Region,W,18563,223088,410,chinook_salmon
2011,3,A-Y-K Region,W,76993,502134,420,sockeye_salmon
2011,3,A-Y-K Region,W,121145,863662,430,coho_salmon
2011,3,A-Y-K Region,W,13,22,440,pink_salmon
2011,3,A-Y-K Region,W,238755,1529952,450,chum_salmon
2011,3,A-Y-K Region,X,,0,410,chinook_salmon
2011,3,A-Y-K Region,X,,0,420,sockeye_salmon
2011,3,A-Y-K Region,X,,0,430,coho_salmon
2011,3,A-Y-K Region,X,,0,440,pink_salmon
2011,3,A-Y-K Region,X,,2158365,450,chum_salmon
2011,3,A-Y-K Region,Y,,985,410,chinook_salmon
2011,3,A-Y-K Region,Y,,0,420,sockeye_salmon
2011,3,A-Y-K Region,Y,,472270,430,coho_salmon
2011,3,A-Y-K Region,Y,,0,440,pink_salmon
2011,3,A-Y-K Region,Y,,3362364.02,450,chum_salmon
2011,3,A-Y-K Region,Z,,1659,410,chinook_salmon
2011,3,A-Y-K Region,Z,,2396,420,sockeye_salmon
2011,3,A-Y-K Region,Z,,428481,430,coho_salmon
2011,3,A-Y-K Region,Z,,19768,440,pink_salmon
2011,3,A-Y-K Region,Z,,774906,450,chum_salmon
2011,4,Westward Region,K,18615,175088,410,chinook_salmon
2011,4,Westward Region,K,2269302,13444192,420,sockeye_salmon
2011,4,Westward Region,K,190483,1270524,430,coho_salmon
2011,4,Westward Region,K,16648792,53441300,440,pink_salmon
2011,4,Westward Region,K,824562,5565605,450,chum_salmon
2011,4,Westward Region,L,,74836,410,chinook_salmon
2011,4,Westward Region,L,2497004,17891217,420,sockeye_salmon
2011,4,Westward Region,L,,519569,430,coho_salmon
2011,4,Westward Region,L,905166,2882700,440,pink_salmon
2011,4,Westward Region,L,,1857603,450,chum_salmon
2011,4,Westward Region,M,9585,126945,410,chinook_salmon
2011,4,Westward Region,M,2846726,16800280,420,sockeye_salmon
2011,4,Westward Region,M,172945,1069301,430,coho_salmon
2011,4,Westward Region,M,5747523,18881182,440,pink_salmon
2011,4,Westward Region,M,1273270,8564726,450,chum_salmon
2011,,,,,,420,sockeye_salmon
2012,0,,9,,12427,420,sockeye_salmon
2012,0,,9,,582,450,chum_salmon
2012,1,Southeastern Region,A,34505,407937.7,410,chinook_salmon
2012,1,Southeastern Region,A,624412,3977793.73,420,sockeye_salmon
2012,1,Southeastern Region,A,342295,2333655.57,430,coho_salmon
2012,1,Southeastern Region,A,758355,3139361.95,440,pink_salmon
2012,1,Southeastern Region,A,4202508,34670572.46,450,chum_salmon
2012,1,Southeastern Region,B,65028,896117.28,410,chinook_salmon
2012,1,Southeastern Region,B,228491,1373522.52,420,sockeye_salmon
2012,1,Southeastern Region,B,728987,4829468.18,430,coho_salmon
2012,1,Southeastern Region,B,17395891,60896378.56,440,pink_salmon
2012,1,Southeastern Region,B,5149285,53011663.88,450,chum_salmon
2012,1,Southeastern Region,C,37732,495058.16,410,chinook_salmon
2012,1,Southeastern Region,C,81919.6,503132.68,420,sockeye_salmon
2012,1,Southeastern Region,C,302350,1954825.21,430,coho_salmon
2012,1,Southeastern Region,C,1474238,5263787.64,440,pink_salmon
2012,1,Southeastern Region,C,932651,9270390.69,450,chum_salmon
2012,1,Southeastern Region,D,138104,1790534.47,410,chinook_salmon
2012,1,Southeastern Region,D,12390,56282.6,420,sockeye_salmon
2012,1,Southeastern Region,D,711786,4189543.64,430,coho_salmon
2012,1,Southeastern Region,D,1675905,6732225,440,pink_salmon
2012,1,Southeastern Region,D,2090475,15595475.59,450,chum_salmon
2012,2,Central Region,E,13120,257326,410,chinook_salmon
2012,2,Central Region,E,3700809,24802405.85,420,sockeye_salmon
2012,2,Central Region,E,210466,1683565,430,coho_salmon
2012,2,Central Region,E,27237360,107200762.3,440,pink_salmon
2012,2,Central Region,E,3819046,27196220.3,450,chum_salmon
